site_id,prev_bucket,verdict,saved,elapsed_s,signal,err,out_tail
regulation-govt-nz-about-us,,HEALTHY,3,5.4,,, Cabinet paper EXP 24 SUB 0061 Improving Regulatory Policy Ma [regulation-govt-nz-about-us] Saved 2/3: MFR2024 021 Weekly Report 3 May [regulation-govt-nz-about-us] Saved 3/3: MFR2024 030 Weekly Report 10 May [regulation-govt-nz-about-us] Done. Total saved: 3 
ris-bka-gv-at-ergebniswxe,,HEALTHY,3,8.9,,,[ris-bka-gv-at-ergebniswxe] Done. Total saved: 3 
scp-nl-publicaties,,HEALTHY,3,6.0,,,ed 1/3: Op zoek naar verbinding: perspectieven op het combineren van betaald w [scp-nl-publicaties] saved 2/3: Burgerperspectieven 2026 Bericht 2 De stemming [scp-nl-publicaties] saved 3/3: Klimaat en Samenleving 2026 [scp-nl-publicaties] Done. Total saved: 3 
skillsdevelopmentscotland-co-uk-publications-statist,,HEALTHY,3,2.6,,,omen in STEM Report update': abstract too short (0 chars) [skillsdevelopmentscotland-co-uk-publications-statist] skip 'Detailed strategy map': abstract too short (62 chars) [skillsdevelopmentscotland-co-uk-publications-statist] crawl complete: saved 3 records 
swisspeace-ch-publications,,HEALTHY,3,5.7,,,"peace-ch-publications] saved 2/3: Regulating Housing, Land, and Property Rights in Transitional Syria: Addressing the Legacy [swisspeace-ch-publications] saved 3/3: Enhancing Mediation: Lessons from Mozambique [swisspeace-ch-publications] done. Total saved: 3 "
unikorea-go-kr-web,,HEALTHY,3,6.6,,,[unikorea-go-kr-web] Saved 1/3: 2026년 7월 뉴스레터 [unikorea-go-kr-web] Saved 2/3: 2026년 6월 뉴스레터 [unikorea-go-kr-web] Saved 3/3: 2026년 5월 뉴스레터 [unikorea-go-kr-web] Done. Total saved: 3 
wti-org-research,,HEALTHY,3,5.4,,, technical non-tariff measures: evidence [wti-org-research] Saved 2/3: Trade agreements and the design of democracy-related provisions (TRADE [wti-org-research] Saved 3/3: Market Access Uncertainty and Trade in Services [wti-org-research] Done. Total saved: 3 
afp-gov-au-search,,HEALTHY,1,9.2,,,[afp-gov-au-search] page 0: saved 0/3 [afp-gov-au-search] saved 1/3: Espionage and foreign interference [afp-gov-au-search] page 1: no results. Done. [afp-gov-au-search] Done. Total saved: 1 
archives-nationales-culture-gouv-fr-presse,,HEALTHY,3,9.8,,,"sse] Saved 2/3: Communiqué de presse "" A votre santé ! Un siècle de campagne [archives-nationales-culture-gouv-fr-presse] Saved 3/3: Communiqué de presse "" Paris Match confie aux Archives natio [archives-nationales-culture-gouv-fr-presse] Done. Total saved: 3 "
babraham-ac-uk-news,,HEALTHY,3,7.5,,,[babraham-ac-uk-news] page 0: saved 0/3 [babraham-ac-uk-news] crawl complete: saved 3 items across 1 pages 
bmds-bund-de-aktuelles,,HEALTHY,3,10.7,,,1/3: Agentic AI Hub: Start der 2. Bewerbungsrunde [bmds-bund-de-aktuelles] Saved 2/3: Neues KI-Gesetz tritt in Kraft [bmds-bund-de-aktuelles] Saved 3/3: Offene Daten stärken: Start für einen neuen strategischen Ra [bmds-bund-de-aktuelles] Done. Total saved: 3 
bok-or-kr-portal,,HEALTHY,3,1.0,,,[bok-or-kr-portal] Saved 1/3: 2026년 6월 국제수지(잠정) [bok-or-kr-portal] Saved 2/3: 2026년 7월말 외환보유액 [bok-or-kr-portal] Saved 3/3: 금융통화위원회 의사록(2026년 제13차)(2026.7.16) [bok-or-kr-portal] Done. Total saved: 3 
caissedesdepots-fr-communiques-de-press,,HEALTHY,3,2.1,,,-de-press] Saved 2/3: Epargne réglementée : collecte mensuelle en juin 2026 du Liv [caissedesdepots-fr-communiques-de-press] Saved 3/3: Mon compte formation : Le Ministère du travail renouvelle sa [caissedesdepots-fr-communiques-de-press] Done. Total saved: 3 
centralbank-ie-publication,,HEALTHY,3,2.5,,,025-202 [centralbank-ie-publication] saved 2/3: Annual Report 2024 and Annual Performance Statement 2024-202 [centralbank-ie-publication] saved 3/3: Annual Report 2023 and Annual Performance Statement 2023-202 [centralbank-ie-publication] Done. Total saved: 3 
cnipa-gov-cn-col,,HEALTHY,3,4.9,,,[cnipa-gov-cn-col] Total pages: 3 (cap: 200) [cnipa-gov-cn-col] Saved 1: 2026年6月各省（区、市）专利侵权纠纷行政裁决案件数据统计 [cnipa-gov-cn-col] Saved 2: 2026年5月各省（区、市）专利侵权纠纷行政裁决案件数据统计 [cnipa-gov-cn-col] Saved 3: 2026年4月各省（区、市）专利侵权纠纷行政裁决案件数据统计 [cnipa-gov-cn-col] Done. saved=3 
cwf-ca-publications,,HEALTHY,3,4.9,,, largely spar [cwf-ca-publications] saved 2/3: Increasing Safety Performance in the Construction Industry Through Active Compet [cwf-ca-publications] saved 3/3: From Forests to Housing: Modern methods of construction [cwf-ca-publications] done. Total saved: 3 
data-taltech-ee-search,,HEALTHY,3,2.9,,,"onal Cyber Resilience in the Age of AI [data-taltech-ee-search] saved 2/3: Calculation Files for the Master's Thesis [data-taltech-ee-search] saved 3/3: Human natural information system : What goes on inside the "" [data-taltech-ee-search] Done. Total saved: 3 "
dia-govt-nz-diawebsitensf,,HEALTHY,3,3.5,,, Report - Pūrongo ā-Tau [dia-govt-nz-diawebsitensf] Saved 2/3: 2023/2024 Internal Affairs Annual Report - Pūrongo ā-Tau [dia-govt-nz-diawebsitensf] Saved 3/3: Pūrongo ā-Tau - Internal Affairs Annual Report 2023 [dia-govt-nz-diawebsitensf] Done. Total saved: 3 
dspace-ut-ee-search,,HEALTHY,3,20.8,,,t im baltischen Jahrbuch „Heimatstimmen“ (1904-1912) [dspace-ut-ee-search] saved 3/3: Über Frieden mitdenken und mitsprechen können: Unterrichtsmaterialien für das kulturbezoge [dspace-ut-ee-search] page 0: saved 3/3 [dspace-ut-ee-search] done. Total saved: 3 
educacionfpydeportes-gob-es-prensahtml,,HEALTHY,3,22.5,,,[educacionfpydeportes-gob-es-prensahtml] list: 2190 articles found [educacionfpydeportes-gob-es-prensahtml] done: saved 3 documents 
en-nim-ac-cn-taxonomy,,HEALTHY,3,2.2,,,[en-nim-ac-cn-taxonomy] page 0: saved 3/3 
environment-govt-nz-publications,,HEALTHY,3,40.2,,,[environment-govt-nz-publications] Querying CDX API for publication URLs… [environment-govt-nz-publications] CDX: 1996 unique publication URLs [environment-govt-nz-publications] Done. Saved 3 publications. 
fhi-no-en,,HEALTHY,3,2.9,,,tching: 259 [fhi-no-en] saved 1/3: Cancer in Norway 2025 [fhi-no-en] saved 2/3: Centre for Fertility and Health - Annual Report 2025 [fhi-no-en] saved 3/3: Epidemiological modelling and health economic evaluation of vaccinatio [fhi-no-en] done. total saved: 3 
genome-gov-about-nhgri,,HEALTHY,3,12.6,,,gri] Saved 2/3: NHGRI FY 2024 Justification of Estimates for Congressional Appropriations Commit [genome-gov-about-nhgri] Saved 3/3: NHGRI FY 2023 Justification of Estimates for Congressional Appropriations Commit [genome-gov-about-nhgri] Done. Total saved: 3 
graduateinstitute-ch-library,,HEALTHY,3,22.7,,,"/3: ""Humanity washed ashore"": can migrants and refugees constitute a collective civi [graduateinstitute-ch-library] saved 3/3: ""More"" or ""better"" institutionalization? lessons from Latin American institution [graduateinstitute-ch-library] Done. Total saved: 3 "
hec-hal-science-search,,HEALTHY,3,4.8,,,e Role of Existin [hec-hal-science-search] saved 2/3: Essays in Private Markets / Essais sur les marchés privés [hec-hal-science-search] saved 3/3: Howard Becker à Cerisy ou les mondes de l’art comme façon de voir [hec-hal-science-search] done. total saved: 3 
icp-hal-science-search,,HEALTHY,3,1.9,,,2056514: abstract too short (0 chars) [icp-hal-science-search] Saved 2/3: La triple malédiction dynastique française au dix-neuvième s [icp-hal-science-search] Saved 3/3: Le général Espinasse. Notice biographique. [icp-hal-science-search] Done. Total saved: 3 
ineris-hal-science-search,,HEALTHY,3,1.3,,,to the rec [ineris-hal-science-search] Saved 2/3: Self-diffusiophoresis of Janus particles in near-critical mi [ineris-hal-science-search] Saved 3/3: Assessment of four calculation methods proposed by the EC fo [ineris-hal-science-search] Done. Total saved: 3 
iris-unitn-it,,HEALTHY,3,4.3,,, 1/3: Dallo status di cittadino ai diritti di cittadinanza [iris-unitn-it] saved 2/3: Conversational Agent for Health Coaching [iris-unitn-it] saved 3/3: 3D Digital Models for a Widespread Museum: The Renon's “Bauernhöfe” [iris-unitn-it] done. Total saved: 3 
jgi-doe-gov-user-science,,HEALTHY,3,2.1,,,oe-gov-user-science] saved 2/3: A Single Genomic Region Controls Primocane Fruiting in Tetraploid Blac [jgi-doe-gov-user-science] saved 3/3: Methane-fed microbial communities enriched from field-grown rice suppo [jgi-doe-gov-user-science] Done. Total saved: 3 
kedi-re-kr-khome,,HEALTHY,3,5.8,,,[kedi-re-kr-khome] saved 1/3: 국립대학법인 평가체제 전환에 따른 서울대학교 임팩트 평가 모델 개발 연구(CRR2026-08) [kedi-re-kr-khome] saved 2/3: 학교복합시설 정책 중장기 발전 방안 연구(CRR2026-06) [kedi-re-kr-khome] saved 3/3: 학교복합시설 규모 산정 방안 연구(CRR2026-05) [kedi-re-kr-khome] done. total saved: 3 
kinu-or-kr-main,,HEALTHY,3,3.6,,,[kinu-or-kr-main] crawl complete: saved 3 items across 1 pages. 
kmi-re-kr-web,,HEALTHY,3,3.5,,,"[kmi-re-kr-web] saved 1/3: 한국해양수산개발원, 수산기자재산업법 시행 앞두고 국회토론회 개최 [kmi-re-kr-web] saved 2/3: 한국해양수산개발원, 국제항만협회와 ‘국제 항만 포럼’ 개최 [kmi-re-kr-web] saved 3/3: 한국해양수산개발원-인천대학교, 국가균형성장을 위한 수도권 해양수산 협력 맞손 [kmi-re-kr-web] done. total saved: 3 "
lavoro-gov-it-stampa-e-media,,HEALTHY,3,8.1,,,"lavoro-gov-it-stampa-e-media] Saved 2: Protocollo d’intesa tra il Ministero e CSVnet ETS per promuovere citt [lavoro-gov-it-stampa-e-media] Saved 3: Scritte contro Meloni a Bologna, Calderone: ""Sono indegne"" [lavoro-gov-it-stampa-e-media] Done. Total saved: 3 "
meteofrance-fr-actualite,,HEALTHY,3,3.2,,, saved 2/3: Juin 2026 : le mois de juin le plus chaud jamais enregistré avec une canicule hi [meteofrance-fr-actualite] saved 3/3: Mai 2026 : épisode de forte chaleur précoce et inédit après une succession de pe [meteofrance-fr-actualite] done. Total saved: 3 
minrel-gob-cl-minrel,,HEALTHY,3,2.9,,,l-gob-cl-minrel] saved 2/3: Ministro Pérez Mackenna visita consulado de Chile en Sao Paulo [minrel-gob-cl-minrel] saved 3/3: Canciller realiza saludo protocolar al gobernador y al alcalde de São Paulo en su visita a [minrel-gob-cl-minrel] done. Total saved: 3 
moh-gov-gr-articles,,HEALTHY,3,10.8,,,": «Το είπαμε, το κάναμε»: Μόνιμη εθνική πολιτική το πρόγραμμα «ΠΡΟΛΑΜΒΑΝΩ» έως το 2030 με κά [moh-gov-gr-articles] saved 3/3: Συνάντηση της πολιτικής ηγεσίας του Υπουργείου Υγείας με τη διοίκηση του ΕΚΠΑ για το Γ.Ν.Α [moh-gov-gr-articles] done. Total saved: 3 "
naacc-go-kr-web,,HEALTHY,3,0.9,,,"[naacc-go-kr-web] Total pages: 34 [naacc-go-kr-web] saved 1/3: 행복도시이야기 221호 [naacc-go-kr-web] saved 2/3: 행복도시이야기 230호 [naacc-go-kr-web] saved 3/3: 국민이 만든 대전환의 길-회복과 도약, 모두의 1년 ""국민주권정부 123대 국정과제 추진실적"" [naacc-go-kr-web] Done. Total saved: 3 "
netl-doe-gov-energy-analysis,,HEALTHY,3,11.1,,,"on [netl-doe-gov-energy-analysis] saved 2/3: Detection Thresholds and Sensitivities of Geophysical Techni [netl-doe-gov-energy-analysis] saved 3/3: Deterministic Calibration of MFiX-PIC, Part 1: Settling Bed [netl-doe-gov-energy-analysis] Done. Total saved: 3 "
nibio-no-en,,HEALTHY,3,3.8,,,"or 'Joint rootstock trials by the EUFRIN working group', skipping. [nibio-no-en] Short abstract (0) for 'Clover seed bee protection protocol: How to contro', skipping. [nibio-no-en] Saved 3/3: Moss as an environmental factor [nibio-no-en] Done. Total saved: 3 "
nina-no-english,,HEALTHY,3,2.2,,,laksebestandene i Driva og Drammenselva. T [nina-no-english] saved 2/3: Kartlegging av biomangfold med fokus på predatorer og paras [nina-no-english] saved 3/3: Fiskebiologiske undersøkelser i Orklavassdraget. Årsrapport [nina-no-english] done. total saved: 3 
nrscotland-gov-uk-publications,,HEALTHY,3,3.9,,,"ed 1/3: Deaths registered weekly in Scotland [nrscotland-gov-uk-publications] saved 2/3: Monthly mortality analysis, Scotland [nrscotland-gov-uk-publications] saved 3/3: Households and Dwellings in Scotland, 2025 [nrscotland-gov-uk-publications] done. saved=3 "
opendata-dk-search,,HEALTHY,3,2.8,,,hars) [opendata-dk-search] Saved 1/3: Referater fra Open Data DK bestyrelsesmøder [opendata-dk-search] Saved 2/3: Open Data DK generalforsamling 2024 [opendata-dk-search] Saved 3/3: Open Data DK generalforsamling 2025 [opendata-dk-search] Done. Total saved: 3 
plan-be-nl,,HEALTHY,3,17.7,,,[plan-be-nl] sitemap page 3: 247 NL publication URLs [plan-be-nl] Total sitemap URLs: 1478 [plan-be-nl] skipping https://www.plan.be/nl/publicaties/de-sdgs-tegen-2030-realiseren-de-tijd-dringt: abstract too short (0 chars) [plan-be-nl] Done: saved 3 documents 
ptb-de-cms,,HEALTHY,3,11.2,,,
repo-lib-duth-gr-jspui,,HEALTHY,3,6.9,,,"άλματος βραχυκύκλωσ [repo-lib-duth-gr-jspui] saved 2/3: Βιοχημική διερεύνηση των αντιοξειδωτικών, αντιφλεγμονωδών κα [repo-lib-duth-gr-jspui] saved 3/3: Βιοχημική διερεύνηση των αντιοξειδωτικών αντι-φλεγμονωδών κα [repo-lib-duth-gr-jspui] Done. Total saved: 3 "
rki-de-de,,HEALTHY,3,12.8,,,ved 1/3: Behinderung und gesell­schaft­liche Teil­habe sind Leit­them [rki-de-de] Saved 2/3: Adipositas und Über­gewicht im Vor­schul­alter: Daten aus Sc [rki-de-de] Saved 3/3: Neuer Wochenbericht zur Hitzemortalität [rki-de-de] Crawl complete. Total saved: 3 
search-nal-usda-gov-discovery,,HEALTHY,3,2.4,,,overy] Skipping 'Sustainable agriculture in print current books : r': abstract too short (0 chars) [search-nal-usda-gov-discovery] Saved 3/3: TheLion-tailed macaque (macaca silenus): an indexed bibliogr [search-nal-usda-gov-discovery] Finished. Total saved: 3 
skm-dk-aktuelt,,HEALTHY,3,12.0,,,t nyt it-system i Skatteforvaltningen letter momsbetal [skm-dk-aktuelt] saved 2/3: Indtægterne fra selskabsskatten er på højeste niveau i [skm-dk-aktuelt] saved 3/3: Ny aftale sikrer skatte- og afgiftslempelser for 220 mi [skm-dk-aktuelt] Done. Total saved: 3 
swisspolar-ch-expeditions,,HEALTHY,3,10.2,,,[swisspolar-ch-expeditions] page 1: saved 0/3 [swisspolar-ch-expeditions] done: saved 3 
usgs-gov-news,,HEALTHY,3,21.8,,,
www2-mrc-lmb-cam-ac-uk-research,,HEALTHY,3,6.9,,,
africamuseum-be-en,,HEALTHY,3,13.0,,,[africamuseum-be-en] page 0: saved 0/3 [africamuseum-be-en] done: saved 3 items. 
arcnl-nl-publications,,HEALTHY,3,8.0,,,kinetics from a two-level atomic model [arcnl-nl-publications] Saved 2/3: Electronic and Optical Response of Zirconium Diboride with I [arcnl-nl-publications] Saved 3/3: Strain engineering of 2D KIB anode materials [arcnl-nl-publications] Done. Total saved: 3 
bam-de-navigation,,HEALTHY,3,21.7,,,[bam-de-navigation] page 1: saved 0/3 [bam-de-navigation] crawl complete: 3 saved 
bmf-gv-at-ministerium,,HEALTHY,3,7.4,,,nanzbildungsstrategie/downloads.html [bmf-gv-at-ministerium] Found 36 file links on page [bmf-gv-at-ministerium] page 1: saved 1/3 [bmf-gv-at-ministerium] page 1: saved 2/3 [bmf-gv-at-ministerium] page 1: saved 3/3 [bmf-gv-at-ministerium] Done. Total saved: 3 
book-ioj-go-kr-library,,HEALTHY,3,0.7,,,] page 1: saved 0/3 [book-ioj-go-kr-library] saved 1/3: 2025 범죄백서 [book-ioj-go-kr-library] saved 2/3: 검사의 민사법상 공익대표 직무관련 외국 법무·검찰 조직운영 및 교육현황 비교 연구 [book-ioj-go-kr-library] saved 3/3: 미국의 가상자산 시장 규제 및 이용자 보호 방안 연구 [book-ioj-go-kr-library] Done. Total saved: 3 
caitec-org-cn-n6,,HEALTHY,3,2.3,,,[caitec-org-cn-n6] skipping (abstract <50 chars): “人工智能+零售业”创新发展报告 [caitec-org-cn-n6] crawl complete: saved=3 
centralesupelec-fr-presse,,HEALTHY,3,11.4,,,8 nouvelle [centralesupelec-fr-presse] Saved 2/3: CentraleSupélec signe un accord de partenariat avec le Group [centralesupelec-fr-presse] Saved 3/3: Égalité femmes-hommes dans les grandes écoles : les écoles d [centralesupelec-fr-presse] Done. Total saved: 3 
college-de-france-fr-en,,HEALTHY,3,19.5,,, Science Festival 2026 [college-de-france-fr-en] saved 2/3: Prehistory : between utopia and reality [college-de-france-fr-en] saved 3/3: Major sponsorship campaign for the fifth centenary of the Collège de France [college-de-france-fr-en] done. Total saved: 3 
daejeon-go-kr-drh,,HEALTHY,3,3.8,,,"[daejeon-go-kr-drh] page 1: saved 0/3 [daejeon-go-kr-drh] item 1519303111 abstract too short (90 chars), skipping [daejeon-go-kr-drh] Done. Total saved: 3 "
datacatalogue-adruk-org-browser,,HEALTHY,3,8.5,,,catalogue-adruk-org-browser] saved 2/3: Aberdeen Maternity and Neonatal Databank (AMND) [datacatalogue-adruk-org-browser] saved 3/3: Achievement of Curriculum for Excellence Levels linkage data - Scotland [datacatalogue-adruk-org-browser] done. Total saved: 3 
didaktorika-gr-eadd,,HEALTHY,3,8.7,,,[didaktorika-gr-eadd] page 0: saved 0/3 
dst-dk-da,,HEALTHY,3,9.3,,,[dst-dk-da] page 1: saved 0/3 [dst-dk-da] saved 1/3: Årsrapport 2025 [dst-dk-da] saved 2/3: Statistikprogram 2026 [dst-dk-da] saved 3/3: Arbejdsplan 2026 [dst-dk-da] Done. Total saved: 3 
education-govt-nz-our-work,,HEALTHY,3,4.7,,,
enac-hal-science-search,,HEALTHY,3,5.5,,,ac-hal-science-search] Saved 2/3: Analyse descriptive des indicateurs de complexité du trafic aérien à p [enac-hal-science-search] Saved 3/3: Réseaux de neurones appliqués aux indicateurs de complexité et aux reg [enac-hal-science-search] Done. Total saved: 3 
environment-govt-nz-what-you-can-do,,HEALTHY,3,3.6,,,
fi-se-en,,HEALTHY,3,8.4,,,"/3: Report: Prioritised risks related to money laundering, terro [fi-se-en] saved 2/3: Home insurance is expected to become more expensive [fi-se-en] saved 3/3: Remuneration and conflicts of interest in Swedish insurance [fi-se-en] done: saved 3 records total "
geoportal-statistics-gov-uk-search,,HEALTHY,3,9.8,,,"[geoportal-statistics-gov-uk-search] item 43866908091247f7921b6c4668af80f2: abstract too short (0 chars), skipping. [geoportal-statistics-gov-uk-search] Done. Saved 3 items. "
gri-re-kr-web,,HEALTHY,3,1.1,,,[gri-re-kr-web] Saved 1/3: 경기도의회 상임위원회 개편 방안 연구 [gri-re-kr-web] Saved 2/3: 미중 패권 경쟁시대 한국 및 경기도 산업성장 전략 [gri-re-kr-web] Saved 3/3: 경기도 생활권 폭염 취약지역 정밀 진단 및 맞춤형 대응방안 연구 [gri-re-kr-web] Done. Total saved: 3 
helios-eie-gr-helios,,HEALTHY,3,8.4,,,"ide): [helios-eie-gr-helios] saved 2/3: Synthesis, crystal structure and optoelectronic properties of [(CH3)3S [helios-eie-gr-helios] saved 3/3: Physicochemical Morphological Evaluation and Stability Assessment of N [helios-eie-gr-helios] Done. Total saved: 3 "
idiap-ch-en,,HEALTHY,3,8.5,,,[idiap-ch-en] page 0: saved 0/3 
info-korail-com-info,,HEALTHY,3,1.2,,,"[info-korail-com-info] Saved 1/3: 철도 통합 앱 ‘코레일+’에서 여행 서비스 한눈에 확인하세요 [info-korail-com-info] Saved 2/3: 코레일, 폭염 대비 선로 현장 점검…온열질환 예방에 총력 [info-korail-com-info] Saved 3/3: 코레일, 9월부터 고속철도 통합 운영 [info-korail-com-info] Done. Total saved: 3 "
irpp-org-about-the-irpp,,HEALTHY,3,11.5,,,ed 1/3: Annual Report 2025 (abstract 1000 chars) [irpp-org-about-the-irpp] saved 2/3: Annual Report 2024 (abstract 1000 chars) [irpp-org-about-the-irpp] saved 3/3: Annual Report 2023 (abstract 1000 chars) [irpp-org-about-the-irpp] done — saved 3 records total 
jic-ac-uk-news-events,,HEALTHY,3,9.4,,,ledge [jic-ac-uk-news-events] saved 2/3: The Wolfson Foundation invests £1.6m in innovative plant growth system [jic-ac-uk-news-events] saved 3/3: Biofilm clue opens route to anti-infection treatments of the future [jic-ac-uk-news-events] Done. Total saved: 3 
keei-re-kr-boardes,,HEALTHY,3,4.6,,,[keei-re-kr-boardes] Saved 1/3: 핵심광물 재자원화산업 육성을 위한 재정적 지원 규모 및 사회·경제적 효과 분석 연구 [keei-re-kr-boardes] Saved 2/3: 재생에너지 분야 잠재 정책 이슈 발굴 연구 [keei-re-kr-boardes] Saved 3/3: 글로벌 자원안보 환경 변화와 주요국 정책 동향 연구 [keei-re-kr-boardes] Done. Total saved: 3 
kipa-re-kr-html,,HEALTHY,3,49.1,,,[kipa-re-kr-html] saved: 2026 년 정책난제 인사이트 1(통권 5호) 공공부문 AX 전환 추진과정에서의 장애요인 분석 및 정책적 시사점 [kipa-re-kr-html] saved: 2026 여름호 KIPA 규제동향 [kipa-re-kr-html] saved: 2026 KIPA Risk Issue+ 7월호 [kipa-re-kr-html] Done. Total saved: 3 
kna-forest-go-kr-kfsweb,,HEALTHY,3,3.1,,,[kna-forest-go-kr-kfsweb] saved 1/3: 보급형모델정원 폴리네이터가이드북 [kna-forest-go-kr-kfsweb] saved 2/3: 보급형모델정원 저관리형가이드북 [kna-forest-go-kr-kfsweb] saved 3/3: 보급형모델정원 서칙처가이드북 [kna-forest-go-kr-kfsweb] done. total saved: 3 
lecese-fr-espace-presse,,HEALTHY,3,3.1,,,"présidente du CES [lecese-fr-espace-presse] Saved 2/3: Crises sanitaires : face à des risques inévitables, le CESE [lecese-fr-espace-presse] Saved 3/3: Crise mondiale de l’eau : le CESE appelle à un sursaut de la [lecese-fr-espace-presse] Done. Total saved: 3 "
meteoswiss-admin-ch-services-and-publica,,HEALTHY,3,4.6,,,lica] Saved 1/3: Klimabulletin Juli 2026 [meteoswiss-admin-ch-services-and-publica] Saved 2/3: Klimabulletin Juni 2026 [meteoswiss-admin-ch-services-and-publica] Saved 3/3: Klimabulletin Mai 2026 [meteoswiss-admin-ch-services-and-publica] Done. Total saved: 3 
mintour-gov-gr-deltia-typoy,,HEALTHY,3,6.3,,, saved 2/3: Διαδικτυακή Συνεδρίαση της Κοινής Συντονιστικής Επιτροπής Προσκυνηματικού Τουρισ [mintour-gov-gr-deltia-typoy] saved 3/3: Δύο νέες προκηρύξεις για την ενίσχυση της δημόσιας τουριστικής εκπαίδευσης [mintour-gov-gr-deltia-typoy] done. Total saved: 3 
mohrss-gov-cn-xxgk2020,,HEALTHY,3,5.7,,,e 0: saved 0/3 [mohrss-gov-cn-xxgk2020] saved 1: 人力资源社会保障部2025年政府信息公开工作年度报告 [mohrss-gov-cn-xxgk2020] saved 2: 人力资源社会保障部2024年政府信息公开工作年度报告 [mohrss-gov-cn-xxgk2020] saved 3: 人力资源社会保障部2023年政府信息公开工作年度报告 [mohrss-gov-cn-xxgk2020] finished: saved 3/3 across 2 page(s) 
nasa-gov-2025-news-releases,,HEALTHY,3,2.5,,,lks at Space Station in January [nasa-gov-2025-news-releases] Saved 2/3: NASA Astronaut Nick Hague Retires [nasa-gov-2025-news-releases] Saved 3/3: NASA Shares SpaceX Crew-12 Assignments for Space Station Mis [nasa-gov-2025-news-releases] Done. Total saved: 3 
netl-doe-gov-fecm-external-r-and-,,HEALTHY,3,11.0,,,nd-] Saved 2/3: An Assessment of Geological Carbon Sequestration Options in the Illino [netl-doe-gov-fecm-external-r-and-] Saved 3/3: Midwest Regional Carbon Sequestration Partnership - Phase II and III [netl-doe-gov-fecm-external-r-and-] Done. Total saved: 3 
nichd-nih-gov-newsroom,,HEALTHY,3,9.4,,,", N [nichd-nih-gov-newsroom] saved 2/3: Spotlight: Research on Rare Disease of Infancy Provides Insights into Skeletal D [nichd-nih-gov-newsroom] saved 3/3: Item of Interest: NIH Senior Investigators Elected AAAS Fellows [nichd-nih-gov-newsroom] done: saved 3 "
ninds-nih-gov-news-events,,HEALTHY,3,3.0,,,-gov-news-events] saved 2/3: NIH-funded study clearly ties risk of dementia to severe CTE [ninds-nih-gov-news-events] saved 3/3: A fresh energy supply may shield nerves from diabetic or chemo-induced neuropathy [ninds-nih-gov-news-events] done. Total saved: 3 
ntp-niehs-nih-gov-publications,,HEALTHY,3,7.5,,,
opengov-seoul-go-kr-research,,HEALTHY,3,10.4,,,"(32 chars) for '진관 야생생물 보호구역 정밀변화관찰 및 관리계획 수립 연구', skipping. [opengov-seoul-go-kr-research] Saved 2/3: 서울시 지역균형발전 수준 모니터링(2차) 및 종합계획 방향 연구 [opengov-seoul-go-kr-research] Saved 3/3: 서울시 광역 평생학습연수센터 운영모델 개발 연구 [opengov-seoul-go-kr-research] Done. Total saved: 3 "
pleanala-ie-en-ie,,HEALTHY,1,6.2,,,[pleanala-ie-en-ie] Collected 16 HTML + 35 media items [pleanala-ie-en-ie] Saved 1/3: Summary of All Planning Cases [pleanala-ie-en-ie] safety cap 5 pages reached [pleanala-ie-en-ie] Done. Total saved: 1 
publications-idiap-ch-publications,,HEALTHY,3,14.5,,, 0/3 [publications-idiap-ch-publications] item 5817 skipped: abstract too short (0 chars) [publications-idiap-ch-publications] item 5868 skipped: abstract too short (0 chars) [publications-idiap-ch-publications] item 5879 skipped: abstract too short (0 chars) 
reports-nlr-nl-collections,,HEALTHY,3,2.6,,,-nl-collections] Saved 2/3: Caffeine effects of a cup of coffee on vigilance and attention in a re [reports-nlr-nl-collections] Saved 3/3: Full scale aircraft structural optimization for electric flight concep [reports-nlr-nl-collections] Done. Total saved: 3 
rosap-ntl-bts-gov-cbrowse,,HEALTHY,3,5.7,,,-bts-gov-cbrowse] saved 2/3: Innovation and Mobility From Idea to Deployment: NL-US Transportation Luncheon S [rosap-ntl-bts-gov-cbrowse] saved 3/3: Traveler Information Technologies in the National Park System [rosap-ntl-bts-gov-cbrowse] Done. Total saved: 3 
search-open-canada-ca-opendata,,HEALTHY,3,4.0,,,[search-open-canada-ca-opendata] done. Total saved: 3 
sm-dk-publikationer,,HEALTHY,3,4.5,,, på de specialiserede socialområder [sm-dk-publikationer] saved 2/3: Velfærdspolitisk Analyse: Udgifter til botilbudsområdet [sm-dk-publikationer] saved 3/3: Velfærdspolitisk Analyse: Udvikling på plejefamilieområdet [sm-dk-publikationer] Done. Total saved: 3 
swisstph-ch-en,,HEALTHY,3,3.9,,,"ion of Cry [swisstph-ch-en] saved 2/3: Epidemiological Measles Outbreaks Investigation in Nogob Zone, Somali Region, Ea [swisstph-ch-en] saved 3/3: Considerations for the design of impactful citizen-science projects in microbiom [swisstph-ch-en] done. saved 3 "
ustat-mur-gov-it,,HEALTHY,3,13.6,,,- Dati di sintesi - aggiornamento a.a. 2025-2026 [ustat-mur-gov-it] saved 2: Focus - Il Diritto allo Studio Universitario - a.a. 2024-2025 [ustat-mur-gov-it] saved 3: Focus sulle carriere femminili in ambito accademico [ustat-mur-gov-it] done — total saved: 3 
